Time    ,Delta   ,Speed   ,Cadence ,Heart RT,Pressure,Temp    ,Altitude,Distance,Slope   
00:00:05,5.33    ,0.0     ,-       ,-    ,-       ,21.3    ,nan     ,0.0     ,0       
00:00:06,1.32    ,0.0     ,-       ,-    ,1022    ,21.2    ,53      ,0.0     ,0       
00:00:07,1.18    ,0.0     ,-       ,-    ,1022    ,21.2    ,53      ,0.0     ,0       
00:00:08,1.17    ,0.0     ,-       ,-    ,1022    ,21.2    ,53      ,0.0     ,0       
00:00:10,1.20    ,0.0     ,-       ,-    ,1022    ,21.2    ,53      ,0.0     ,0       
00:00:11,1.21    ,0.0     ,-       ,-    ,1022    ,21.2    ,53      ,0.0     ,0       
00:00:12,1.19    ,0.0     ,-       ,-    ,1022    ,21.2    ,53      ,0.0     ,0       
00:00:13,1.19    ,0.0     ,-       ,-    ,1022    ,21.2    ,53      ,0.0     ,0       
00:00:14,1.19    ,0.0     ,-       ,69   ,1022    ,21.2    ,53      ,0.0     ,0       
00:00:16,1.23    ,0.0     ,-       ,69   ,1022    ,21.2    ,53      ,0.0     ,0       
00:00:17,1.18    ,0.0     ,-       ,69   ,1022    ,21.2    ,53      ,0.0     ,0       
00:00:18,1.17    ,0.0     ,-       ,69   ,1022    ,21.2    ,53      ,0.0     ,0       
00:00:19,1.19    ,0.0     ,-       ,69   ,1022    ,21.2    ,53      ,0.0     ,0       
00:00:20,1.18    ,0.0     ,-       ,69   ,1022    ,21.1    ,53      ,0.0     ,0       
00:00:22,1.17    ,0.0     ,-       ,69   ,1022    ,21.2    ,53      ,0.0     ,0       
00:00:23,1.17    ,0.0     ,-       ,69   ,1022    ,21.2    ,53      ,0.0     ,0       
00:00:24,1.17    ,0.0     ,-       ,69   ,1022    ,21.2    ,53      ,0.0     ,0       
00:00:25,1.20    ,0.0     ,-       ,69   ,1022    ,21.1    ,53      ,0.0     ,0       
00:00:26,1.17    ,0.0     ,-       ,69   ,1022    ,21.1    ,53      ,0.0     ,0       
00:00:27,1.18    ,0.0     ,-       ,69   ,1022    ,21.1    ,53      ,0.0     ,0       
00:00:29,1.20    ,0.0     ,-       ,69   ,1022    ,21.1    ,53      ,0.0     ,0       
00:00:30,1.18    ,0.0     ,-       ,69   ,1022    ,21.1    ,53      ,0.0     ,0       
00:00:31,1.17    ,0.0     ,-       ,69   ,1022    ,21.1    ,53      ,0.0     ,0       
00:00:32,1.17    ,0.0     ,-       ,-    ,1022    ,21.1    ,53      ,0.0     ,0       
00:00:33,1.18    ,0.0     ,-       ,-    ,1022    ,21.1    ,53      ,0.0     ,0       
00:00:35,1.20    ,0.0     ,-       ,-    ,1022    ,21.1    ,53      ,0.0     ,0       
00:00:36,1.17    ,0.0     ,-       ,-    ,1022    ,21.1    ,53      ,0.0     ,0       
00:00:37,1.17    ,0.0     ,-       ,-    ,1022    ,21.0    ,53      ,0.0     ,0       
00:00:38,1.19    ,0.0     ,-       ,-    ,1022    ,21.0    ,53      ,0.0     ,0       
00:00:40,1.58    ,0.0     ,-       ,-    ,1022    ,21.1    ,53      ,0.0     ,0       
00:00:41,1.17    ,0.0     ,-       ,-    ,1022    ,21.1    ,53      ,0.0     ,0       
00:00:42,1.17    ,0.0     ,-       ,-    ,1022    ,21.1    ,53      ,0.0     ,0       
00:00:43,1.19    ,0.0     ,-       ,-    ,1022    ,21.1    ,53      ,0.0     ,0       
00:00:44,1.17    ,0.0     ,-       ,-    ,1022    ,21.1    ,53      ,0.0     ,0       
00:00:46,1.17    ,0.0     ,-       ,-    ,1022    ,21.1    ,53      ,0.0     ,0       
00:00:47,1.16    ,0.0     ,-       ,-    ,1022    ,21.0    ,53      ,0.0     ,0       
00:00:48,1.14    ,0.0     ,-       ,-    ,1022    ,21.0    ,53      ,0.0     ,0       
00:00:49,1.16    ,0.0     ,-       ,-    ,1022    ,21.0    ,53      ,0.0     ,0       
00:00:50,1.17    ,0.0     ,-       ,-    ,1022    ,21.0    ,53      ,0.0     ,0       
00:00:51,1.18    ,0.0     ,-       ,-    ,1022    ,21.0    ,53      ,0.0     ,0       
00:00:53,1.19    ,0.0     ,-       ,-    ,1022    ,21.0    ,53      ,0.0     ,0       
00:00:54,1.21    ,0.0     ,-       ,-    ,1022    ,21.0    ,53      ,0.0     ,0       
00:00:55,1.18    ,0.0     ,-       ,-    ,1022    ,21.0    ,53      ,0.0     ,0       
00:00:56,1.20    ,0.0     ,-       ,-    ,1022    ,21.0    ,53      ,0.0     ,0       
00:00:57,1.26    ,0.0     ,-       ,-    ,1022    ,21.0    ,53      ,0.0     ,0       
00:00:59,1.19    ,0.0     ,-       ,-    ,1022    ,21.0    ,53      ,0.0     ,0       
00:01:00,1.18    ,0.0     ,-       ,-    ,1022    ,21.0    ,53      ,0.0     ,0       
00:01:01,1.21    ,0.0     ,-       ,-    ,1022    ,21.0    ,53      ,0.0     ,0       
00:01:02,1.18    ,0.0     ,-       ,-    ,1022    ,21.0    ,53      ,0.0     ,0       
00:01:03,1.18    ,0.0     ,-       ,-    ,1022    ,21.0    ,53      ,0.0     ,0       
00:01:05,1.16    ,0.0     ,-       ,-    ,1022    ,21.0    ,53      ,0.0     ,0       
00:01:06,1.19    ,0.0     ,-       ,-    ,1022    ,21.0    ,53      ,0.0     ,0       
00:01:07,1.19    ,0.0     ,-       ,-    ,1022    ,21.0    ,53      ,0.0     ,0       
00:01:08,1.16    ,0.0     ,-       ,-    ,1022    ,21.0    ,53      ,0.0     ,0       
00:01:09,1.17    ,0.0     ,-       ,-    ,1022    ,21.0    ,53      ,0.0     ,0       
00:01:10,1.16    ,0.0     ,-       ,-    ,1022    ,21.0    ,53      ,0.0     ,0       
00:01:12,1.22    ,0.0     ,-       ,182  ,1022    ,21.0    ,53      ,0.0     ,0       
00:01:13,1.26    ,0.0     ,-       ,182  ,1022    ,21.0    ,53      ,0.0     ,0       
00:01:14,1.27    ,0.0     ,-       ,-    ,1022    ,21.0    ,53      ,0.0     ,0       
00:01:15,1.19    ,0.0     ,-       ,-    ,1022    ,21.0    ,53      ,0.0     ,0       
00:01:17,1.22    ,0.0     ,-       ,182  ,1022    ,21.0    ,53      ,0.0     ,0       
00:01:18,1.26    ,0.0     ,-       ,182  ,1022    ,21.0    ,53      ,0.0     ,0       
00:01:19,1.18    ,0.0     ,-       ,182  ,1022    ,21.0    ,53      ,0.0     ,0       
00:01:20,1.17    ,0.0     ,-       ,182  ,1022    ,21.1    ,53      ,0.0     ,0       
00:01:21,1.20    ,0.0     ,-       ,182  ,1022    ,21.1    ,53      ,0.0     ,0       
00:01:23,1.19    ,0.0     ,-       ,182  ,1022    ,21.1    ,53      ,0.0     ,0       
00:01:24,1.19    ,0.0     ,-       ,-    ,1022    ,21.1    ,53      ,0.0     ,0       
00:01:25,1.27    ,0.0     ,-       ,-    ,1022    ,21.1    ,53      ,0.0     ,0       
00:01:26,1.17    ,0.0     ,-       ,-    ,1022    ,21.1    ,53      ,0.0     ,0       
00:01:27,1.17    ,0.0     ,-       ,-    ,1022    ,21.1    ,53      ,0.0     ,0       
00:01:29,1.18    ,0.0     ,-       ,-    ,1022    ,21.2    ,53      ,0.0     ,0       
00:01:30,1.16    ,0.0     ,-       ,-    ,1022    ,21.2    ,53      ,0.0     ,0       
00:01:31,1.22    ,0.0     ,-       ,-    ,1022    ,21.2    ,53      ,0.0     ,0       
00:01:32,1.17    ,0.0     ,-       ,-    ,1022    ,21.2    ,53      ,0.0     ,0       
00:01:33,1.22    ,0.0     ,-       ,-    ,1022    ,21.2    ,53      ,0.0     ,0       
00:01:35,1.22    ,0.0     ,-       ,-    ,1022    ,21.2    ,53      ,0.0     ,0       
00:01:36,1.19    ,0.0     ,-       ,-    ,1022    ,21.3    ,53      ,0.0     ,0       
00:01:37,1.20    ,0.0     ,-       ,-    ,1022    ,21.3    ,53      ,0.0     ,0       
00:01:38,1.19    ,0.0     ,-       ,-    ,1022    ,21.3    ,53      ,0.0     ,0       
00:01:39,1.17    ,0.0     ,-       ,-    ,1022    ,21.3    ,53      ,0.0     ,0       
00:01:40,1.16    ,0.0     ,-       ,-    ,1022    ,21.4    ,53      ,0.0     ,0       
00:01:42,1.18    ,0.0     ,-       ,-    ,1022    ,21.4    ,53      ,0.0     ,0       
00:01:43,1.19    ,0.0     ,-       ,-    ,1022    ,21.4    ,53      ,0.0     ,0       
00:01:44,1.20    ,0.0     ,-       ,-    ,1022    ,21.5    ,53      ,0.0     ,0       
00:01:45,1.15    ,0.0     ,-       ,-    ,1022    ,21.5    ,53      ,0.0     ,0       
00:01:46,1.17    ,0.0     ,-       ,-    ,1022    ,21.5    ,53      ,0.0     ,0       
00:01:48,1.21    ,0.0     ,-       ,-    ,1022    ,21.5    ,53      ,0.0     ,0       
00:01:49,1.21    ,0.0     ,-       ,-    ,1022    ,21.6    ,53      ,0.0     ,0       
00:01:50,1.17    ,0.0     ,-       ,-    ,1022    ,21.6    ,53      ,0.0     ,0       
00:01:51,1.21    ,0.0     ,-       ,-    ,1022    ,21.6    ,53      ,0.0     ,0       
00:01:52,1.21    ,0.0     ,-       ,-    ,1022    ,21.6    ,53      ,0.0     ,0       
00:01:54,1.19    ,0.0     ,-       ,-    ,1022    ,21.7    ,53      ,0.0     ,0       
00:01:55,1.17    ,0.0     ,-       ,-    ,1022    ,21.7    ,53      ,0.0     ,0       
00:01:56,1.20    ,0.0     ,-       ,-    ,1022    ,21.7    ,53      ,0.0     ,0       
00:01:57,1.16    ,0.0     ,-       ,-    ,1022    ,21.7    ,53      ,0.0     ,0       
00:01:58,1.21    ,0.0     ,-       ,-    ,1022    ,21.8    ,53      ,0.0     ,0       
00:01:59,1.15    ,0.0     ,-       ,-    ,1022    ,21.8    ,53      ,0.0     ,0       
00:02:01,1.21    ,0.0     ,-       ,-    ,1022    ,21.8    ,53      ,0.0     ,0       
00:02:02,1.22    ,0.0     ,-       ,-    ,1022    ,21.8    ,53      ,0.0     ,0       
00:02:03,1.18    ,0.0     ,-       ,-    ,1022    ,21.8    ,53      ,0.0     ,0       
00:02:04,1.19    ,0.0     ,-       ,-    ,1022    ,21.8    ,53      ,0.0     ,0       
00:02:05,1.18    ,0.0     ,-       ,-    ,1022    ,21.8    ,53      ,0.0     ,0       
00:02:07,1.18    ,0.0     ,-       ,-    ,1022    ,21.9    ,53      ,0.0     ,0       
00:02:08,1.18    ,0.0     ,-       ,-    ,1022    ,21.9    ,53      ,0.0     ,0       
00:02:09,1.19    ,0.0     ,-       ,-    ,1022    ,21.9    ,53      ,0.0     ,0       
00:02:10,1.15    ,0.0     ,-       ,-    ,1022    ,21.9    ,53      ,0.0     ,0       
00:02:11,1.19    ,0.0     ,-       ,-    ,1022    ,21.9    ,53      ,0.0     ,0       
00:02:12,1.19    ,0.0     ,-       ,-    ,1022    ,22.0    ,53      ,0.0     ,0       
00:02:14,1.14    ,0.0     ,-       ,-    ,1022    ,22.0    ,53      ,0.0     ,0       
00:02:15,1.16    ,0.0     ,-       ,-    ,1022    ,22.0    ,53      ,0.0     ,0       
00:02:16,1.17    ,0.0     ,-       ,-    ,1022    ,22.0    ,53      ,0.0     ,0       
00:02:17,1.20    ,0.0     ,-       ,-    ,1022    ,22.0    ,53      ,0.0     ,0       
00:02:18,1.19    ,0.0     ,-       ,-    ,1022    ,22.0    ,53      ,0.0     ,0       
00:02:20,1.20    ,0.0     ,-       ,-    ,1022    ,22.0    ,53      ,0.0     ,0       
00:02:21,1.16    ,0.0     ,-       ,-    ,1022    ,22.0    ,53      ,0.0     ,0       
00:02:22,1.18    ,0.0     ,-       ,-    ,1022    ,22.1    ,53      ,0.0     ,0       
00:02:23,1.18    ,0.0     ,-       ,-    ,1022    ,22.1    ,53      ,0.0     ,0       
00:02:24,1.17    ,0.0     ,-       ,-    ,1022    ,22.1    ,53      ,0.0     ,0       
00:02:25,1.14    ,0.0     ,-       ,-    ,1022    ,22.1    ,53      ,0.0     ,0       
00:02:27,1.21    ,0.0     ,-       ,-    ,1022    ,22.1    ,53      ,0.0     ,0       
00:02:28,1.17    ,0.0     ,-       ,-    ,1022    ,22.1    ,53      ,0.0     ,0       
00:02:29,1.19    ,0.0     ,-       ,-    ,1022    ,22.1    ,53      ,0.0     ,0       
00:02:30,1.18    ,0.0     ,-       ,-    ,1022    ,22.1    ,53      ,0.0     ,0       
00:02:31,1.21    ,0.0     ,-       ,-    ,1022    ,22.2    ,53      ,0.0     ,0       
00:02:33,1.20    ,0.0     ,-       ,-    ,1022    ,22.2    ,53      ,0.0     ,0       
00:02:34,1.16    ,0.0     ,-       ,-    ,1022    ,22.2    ,53      ,0.0     ,0       
00:02:35,1.18    ,0.0     ,-       ,-    ,1022    ,22.2    ,53      ,0.0     ,0       
00:02:36,1.17    ,0.0     ,-       ,-    ,1022    ,22.2    ,53      ,0.0     ,0       
00:02:37,1.35    ,0.0     ,-       ,-    ,1022    ,22.2    ,53      ,0.0     ,0       
00:02:39,1.22    ,0.0     ,-       ,-    ,1022    ,22.2    ,53      ,0.0     ,0       
00:02:40,1.16    ,0.0     ,-       ,-    ,1022    ,22.2    ,53      ,0.0     ,0       
00:02:41,1.18    ,0.0     ,-       ,-    ,1022    ,22.2    ,53      ,0.0     ,0       
00:02:42,1.17    ,0.0     ,-       ,-    ,1022    ,22.2    ,53      ,0.0     ,0       
00:02:43,1.17    ,0.0     ,-       ,-    ,1022    ,22.3    ,53      ,0.0     ,0       
00:02:45,1.19    ,0.0     ,-       ,-    ,1022    ,22.3    ,53      ,0.0     ,0       
00:02:46,1.21    ,0.0     ,-       ,-    ,1022    ,22.3    ,53      ,0.0     ,0       
00:02:47,1.17    ,0.0     ,-       ,-    ,1022    ,22.3    ,53      ,0.0     ,0       
00:02:48,1.18    ,0.0     ,-       ,-    ,1022    ,22.3    ,53      ,0.0     ,0       
00:02:49,1.18    ,0.0     ,-       ,-    ,1022    ,22.3    ,53      ,0.0     ,0       
00:02:50,1.20    ,0.0     ,-       ,-    ,1022    ,22.3    ,53      ,0.0     ,0       
00:02:52,1.24    ,0.0     ,-       ,-    ,1022    ,22.3    ,53      ,0.0     ,0       
00:02:53,1.20    ,0.0     ,-       ,-    ,1022    ,22.3    ,53      ,0.0     ,0       
00:02:54,1.19    ,0.0     ,-       ,-    ,1022    ,22.3    ,53      ,0.0     ,0       
00:02:55,1.20    ,0.0     ,-       ,-    ,1022    ,22.4    ,53      ,0.0     ,0       
00:02:56,1.16    ,0.0     ,-       ,-    ,1022    ,22.4    ,53      ,0.0     ,0       
00:02:58,1.18    ,0.0     ,-       ,-    ,1022    ,22.4    ,53      ,0.0     ,0       
00:02:59,1.14    ,0.0     ,-       ,-    ,1022    ,22.4    ,53      ,0.0     ,0       
00:03:00,1.16    ,0.0     ,-       ,-    ,1022    ,22.4    ,53      ,0.0     ,0       
00:03:01,1.19    ,0.0     ,-       ,-    ,1022    ,22.4    ,53      ,0.0     ,0       
00:03:02,1.22    ,0.0     ,-       ,-    ,1022    ,22.4    ,53      ,0.0     ,0       
00:03:04,1.19    ,0.0     ,-       ,-    ,1022    ,22.4    ,53      ,0.0     ,0       
00:03:05,1.17    ,0.0     ,-       ,-    ,1022    ,22.4    ,53      ,0.0     ,0       
00:03:06,1.16    ,0.0     ,-       ,-    ,1022    ,22.4    ,53      ,0.0     ,0       
00:03:07,1.16    ,0.0     ,-       ,-    ,1022    ,22.4    ,53      ,0.0     ,0       
00:03:08,1.15    ,0.0     ,-       ,-    ,1022    ,22.4    ,53      ,0.0     ,0       
00:03:09,1.18    ,0.0     ,-       ,-    ,1022    ,22.4    ,53      ,0.0     ,0       
00:03:11,1.19    ,0.0     ,-       ,-    ,1022    ,22.5    ,53      ,0.0     ,0       
00:03:12,1.20    ,0.0     ,-       ,-    ,1022    ,22.5    ,53      ,0.0     ,0       
00:03:13,1.22    ,0.0     ,-       ,-    ,1022    ,22.5    ,53      ,0.0     ,0       
00:03:14,1.20    ,0.0     ,-       ,81   ,1022    ,22.5    ,53      ,0.0     ,0       
00:03:15,1.18    ,0.0     ,-       ,81   ,1022    ,22.5    ,53      ,0.0     ,0       
00:03:16,1.18    ,0.0     ,-       ,81   ,1022    ,22.5    ,53      ,0.0     ,0       
00:03:18,1.16    ,0.0     ,-       ,81   ,1022    ,22.5    ,53      ,0.0     ,0       
00:03:19,1.17    ,0.0     ,-       ,81   ,1022    ,22.5    ,53      ,0.0     ,0       
00:03:20,1.21    ,0.0     ,-       ,81   ,1022    ,22.5    ,53      ,0.0     ,0       
00:03:21,1.18    ,0.0     ,-       ,81   ,1022    ,22.5    ,53      ,0.0     ,0       
00:03:22,1.17    ,0.0     ,-       ,-    ,1022    ,22.5    ,53      ,0.0     ,0       
00:03:24,1.18    ,0.0     ,-       ,-    ,1022    ,22.5    ,53      ,0.0     ,0       
00:03:25,1.18    ,0.0     ,-       ,-    ,1022    ,22.5    ,53      ,0.0     ,0       
00:03:26,1.18    ,0.0     ,-       ,-    ,1022    ,22.5    ,53      ,0.0     ,0       
00:03:27,1.17    ,0.0     ,-       ,-    ,1022    ,22.6    ,53      ,0.0     ,0       
00:03:28,1.22    ,0.0     ,-       ,-    ,1022    ,22.6    ,53      ,0.0     ,0       
00:03:29,1.17    ,0.0     ,-       ,-    ,1022    ,22.6    ,53      ,0.0     ,0       
00:03:31,1.19    ,0.0     ,-       ,-    ,1022    ,22.6    ,53      ,0.0     ,0       
00:03:32,1.15    ,0.0     ,-       ,-    ,1022    ,22.6    ,53      ,0.0     ,0       
00:03:33,1.19    ,0.0     ,-       ,-    ,1022    ,22.6    ,53      ,0.0     ,0       
00:03:34,1.19    ,0.0     ,-       ,-    ,1022    ,22.6    ,53      ,0.0     ,0       
00:03:35,1.19    ,0.0     ,-       ,-    ,1022    ,22.6    ,53      ,0.0     ,0       
00:03:37,1.16    ,0.0     ,-       ,-    ,1022    ,22.6    ,53      ,0.0     ,0       
00:03:38,1.54    ,0.0     ,-       ,-    ,1022    ,22.6    ,53      ,0.0     ,0       
00:03:39,1.22    ,0.0     ,-       ,-    ,1022    ,22.6    ,53      ,0.0     ,0       
00:03:40,1.15    ,0.0     ,-       ,-    ,1022    ,22.6    ,53      ,0.0     ,0       
00:03:42,1.19    ,0.0     ,-       ,-    ,1022    ,22.6    ,53      ,0.0     ,0       
00:03:43,1.15    ,0.0     ,-       ,-    ,1022    ,22.6    ,53      ,0.0     ,0       
00:03:44,1.15    ,0.0     ,-       ,-    ,1022    ,22.6    ,53      ,0.0     ,0       
00:03:45,1.17    ,0.0     ,-       ,-    ,1022    ,22.6    ,53      ,0.0     ,0       
00:03:46,1.17    ,0.0     ,-       ,-    ,1022    ,22.7    ,53      ,0.0     ,0       
00:03:48,1.21    ,0.0     ,-       ,-    ,1022    ,22.7    ,53      ,0.0     ,0       
00:03:49,1.21    ,0.0     ,-       ,-    ,1022    ,22.7    ,53      ,0.0     ,0       
00:03:50,1.16    ,0.0     ,-       ,-    ,1022    ,22.7    ,53      ,0.0     ,0       
00:03:51,1.17    ,0.0     ,-       ,-    ,1022    ,22.7    ,53      ,0.0     ,0       
00:03:52,1.15    ,0.0     ,-       ,-    ,1022    ,22.7    ,53      ,0.0     ,0       
00:03:53,1.19    ,0.0     ,-       ,-    ,1022    ,22.7    ,53      ,0.0     ,0       
00:03:55,1.15    ,0.0     ,-       ,-    ,1022    ,22.7    ,53      ,0.0     ,0       
00:03:56,1.19    ,0.0     ,-       ,-    ,1022    ,22.7    ,53      ,0.0     ,0       
00:03:57,1.20    ,0.0     ,-       ,-    ,1022    ,22.7    ,53      ,0.0     ,0       
00:03:58,1.21    ,0.0     ,-       ,-    ,1022    ,22.7    ,53      ,0.0     ,0       
00:03:59,1.19    ,0.0     ,-       ,-    ,1022    ,22.7    ,53      ,0.0     ,0       
00:04:00,1.15    ,0.0     ,-       ,-    ,1022    ,22.7    ,53      ,0.0     ,0       
00:04:02,1.17    ,0.0     ,-       ,-    ,1022    ,22.7    ,53      ,0.0     ,0       
00:04:03,1.20    ,0.0     ,-       ,-    ,1022    ,22.7    ,53      ,0.0     ,0       
00:04:04,1.23    ,0.0     ,-       ,-    ,1022    ,22.8    ,53      ,0.0     ,0       
00:04:05,1.21    ,0.0     ,-       ,-    ,1022    ,22.8    ,53      ,0.0     ,0       
00:04:07,1.22    ,0.0     ,-       ,-    ,1022    ,22.8    ,53      ,0.0     ,0       
00:04:08,1.17    ,0.0     ,-       ,-    ,1022    ,22.8    ,53      ,0.0     ,0       
00:04:09,1.18    ,0.0     ,-       ,-    ,1022    ,22.8    ,53      ,0.0     ,0       
00:04:10,1.16    ,0.0     ,-       ,-    ,1022    ,22.8    ,53      ,0.0     ,0       
00:04:11,1.16    ,0.0     ,-       ,-    ,1022    ,22.8    ,53      ,0.0     ,0       
00:04:12,1.18    ,0.0     ,-       ,-    ,1022    ,22.8    ,53      ,0.0     ,0       
00:04:14,1.22    ,0.0     ,-       ,-    ,1022    ,22.8    ,53      ,0.0     ,0       
00:04:15,1.19    ,0.0     ,-       ,-    ,1022    ,22.8    ,53      ,0.0     ,0       
00:04:16,1.20    ,0.0     ,-       ,-    ,1022    ,22.8    ,53      ,0.0     ,0       
00:04:17,1.23    ,0.0     ,-       ,-    ,1022    ,22.8    ,53      ,0.0     ,0       
00:04:18,1.18    ,0.0     ,-       ,-    ,1022    ,22.8    ,53      ,0.0     ,0       
00:04:20,1.20    ,0.0     ,-       ,-    ,1022    ,22.8    ,53      ,0.0     ,0       
00:04:21,1.18    ,0.0     ,-       ,-    ,1022    ,22.8    ,53      ,0.0     ,0       
00:04:22,1.18    ,0.0     ,-       ,-    ,1022    ,22.8    ,53      ,0.0     ,0       
00:04:23,1.19    ,0.0     ,-       ,-    ,1022    ,22.9    ,53      ,0.0     ,0       
00:04:24,1.22    ,0.0     ,-       ,-    ,1022    ,22.9    ,53      ,0.0     ,0       
00:04:26,1.21    ,0.0     ,-       ,-    ,1022    ,22.9    ,53      ,0.0     ,0       
00:04:27,1.24    ,0.0     ,-       ,-    ,1022    ,22.9    ,53      ,0.0     ,0       
00:04:28,1.20    ,0.0     ,-       ,-    ,1022    ,22.9    ,53      ,0.0     ,0       
00:04:29,1.18    ,0.0     ,-       ,-    ,1022    ,22.9    ,53      ,0.0     ,0       
00:04:30,1.20    ,0.0     ,-       ,-    ,1022    ,22.9    ,53      ,0.0     ,0       
00:04:32,1.16    ,0.0     ,-       ,-    ,1022    ,22.9    ,53      ,0.0     ,0       
00:04:33,1.17    ,0.0     ,-       ,-    ,1022    ,22.9    ,53      ,0.0     ,0       
00:04:34,1.20    ,0.0     ,-       ,-    ,1022    ,23.0    ,53      ,0.0     ,0       
00:04:35,1.18    ,0.0     ,-       ,-    ,1022    ,22.9    ,53      ,0.0     ,0       
00:04:36,1.15    ,0.0     ,-       ,-    ,1022    ,23.0    ,53      ,0.0     ,0       
00:04:37,1.18    ,0.0     ,-       ,-    ,1022    ,23.0    ,53      ,0.0     ,0       
00:04:39,1.16    ,0.0     ,-       ,-    ,1022    ,23.0    ,53      ,0.0     ,0       
00:04:40,1.20    ,0.0     ,-       ,-    ,1022    ,23.0    ,53      ,0.0     ,0       
00:04:41,1.17    ,0.0     ,-       ,-    ,1022    ,23.0    ,53      ,0.0     ,0       
00:04:42,1.16    ,0.0     ,-       ,-    ,1022    ,23.0    ,53      ,0.0     ,0       
00:04:43,1.17    ,0.0     ,-       ,-    ,1022    ,23.0    ,53      ,0.0     ,0       
00:04:44,1.16    ,0.0     ,-       ,-    ,1022    ,23.0    ,53      ,0.0     ,0       
00:04:46,1.20    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:04:47,1.20    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:04:48,1.21    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:04:49,1.19    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:04:50,1.14    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:04:52,1.17    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:04:53,1.18    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:04:54,1.20    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:04:55,1.15    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:04:56,1.19    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:04:57,1.18    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:04:59,1.16    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:05:00,1.17    ,0.0     ,-       ,-    ,1022    ,23.2    ,53      ,0.0     ,0       
00:05:01,1.16    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:05:02,1.18    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:05:03,1.16    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:05:04,1.19    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:05:06,1.18    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:05:07,1.16    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:05:08,1.18    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:05:09,1.19    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:05:10,1.16    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:05:12,1.21    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:05:13,1.22    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:05:14,1.18    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:05:15,1.17    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:05:16,1.17    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:05:17,1.22    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:05:19,1.19    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:05:20,1.17    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:05:21,1.17    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:05:22,1.18    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:05:23,1.16    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:05:25,1.18    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:05:26,1.15    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:05:27,1.17    ,0.0     ,-       ,-    ,1022    ,23.0    ,53      ,0.0     ,0       
00:05:28,1.19    ,0.0     ,-       ,-    ,1022    ,23.1    ,53      ,0.0     ,0       
00:05:29,1.16    ,0.0     ,-       ,-    ,1022    ,23.0    ,53      ,0.0     ,0       
00:05:30,1.16    ,0.0     ,-       ,-    ,1022    ,23.0    ,53      ,0.0     ,0       
00:05:32,1.16    ,0.0     ,-       ,-    ,1022    ,23.0    ,53      ,0.0     ,0       
00:05:33,1.17    ,0.0     ,-       ,-    ,1022    ,23.0    ,53      ,0.0     ,0       
00:05:34,1.18    ,0.0     ,-       ,-    ,1022    ,23.0    ,53      ,0.0     ,0       
